VariableName,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/08,01/09,01/10,01/11,01/12,01/13,01/14,01/15,01/16,01/17,01/18,01/19,01/20,01/21,01/22,01/23,01/24,01/25,01/26,01/27,01/28,01/29,01/30
ZONE1_CORE_FLOOR:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-723.4229308049465,-729.900812398883,-676.9413096066792,-620.4546937799332,-319.0026352470973,18.339592691065725,-574.0247311512576,-659.98860212191,-712.3616870437621,-748.4874651661822,-714.6641092721621,-444.1807252842687,-93.26130830103814,-719.9825586825024,-788.8328671950388,-764.996813088807,-735.8292976911961,-782.3115921609339,-487.1974909834533,-245.247868337416,-732.1611755179165,-789.7505176428436,-780.6057757928238,-779.8503035385065,-761.6857423726145,-558.0935627714716,-144.70887430375262,-744.0374229362982,-787.3183941179628,-750.1494091745577
ZONE1_CORE_FLOOR:Surface Inside Face Temperature [C](Hourly),8.706558689224563,8.654188176637216,8.174176639280594,7.662196241551847,4.929911034430025,1.872326410132092,7.241366804609282,8.020521586776608,8.495217980889052,8.82265289588036,8.516086553576274,6.064493579093828,2.883848747601809,8.564291633745318,9.188333414618034,8.972289449459582,8.707922467733663,9.129226227246424,6.4543866624257005,4.26141648321405,8.674675536195872,9.19665076615993,9.113765139167157,9.106917729748526,8.9422787420137,7.096970724157525,3.3501564723385058,8.782318838733904,9.17460661372897,8.83771633598838
ZONE1_CORE_FLOOR:Surface Outside Face Temperature [C](Hourly),2.1496362321308937,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738
ZONE1_CORE_ROOF:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-206.7130180266592,-194.8548434680075,-294.16800717721065,-357.42032934360344,-284.84463552909,-111.26951516161856,-293.8997095485919,-212.65183670577653,-149.5464467080524,-146.163940287481,-201.95983261567685,-157.03052691791677,-47.43462151642826,-108.52164578982122,-76.82971151887624,-149.55884761015318,-162.44734692598072,-120.70489168391605,-96.10564560611613,52.855361266823934,-113.34335579650116,-94.55869951368364,-118.5908257508938,-130.0070818202252,-141.239209972074,-28.05704090746441,-34.52714694393479,-74.89511241080702,-88.61782083891353,-183.55729739629444
ZONE1_CORE_ROOF:Surface Inside Face Temperature [C](Hourly),9.726043082624036,9.702635187082302,8.978647417915935,8.256861185328583,5.067776696317422,1.6292281356360698,7.856375843444058,8.912860667211058,9.565787927532758,9.978809252681096,9.519790620036115,6.643408451074982,2.9865412977752364,9.723615609102962,10.516027177777726,10.148780960763371,9.7969145151547,10.380422924341,7.21040527342048,4.843515149325277,9.836572504919324,10.500047976147078,10.355245690073074,10.333515194520515,10.118787356756398,8.108545087681861,3.5795266071730816,10.03087408510602,10.478059826695564,9.933231492111886
ZONE1_CORE_ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),22.07980364407395,30.400833383827585,39.98650555073328,41.23011576071191,42.25221276314912,17.917495740377177,35.55724846653441,6.461482506509429,22.60629959698152,25.33301803072422,37.36481255129694,37.54491481338654,26.73395190095076,10.538871037998424,8.21366062437862,38.6640008019414,42.89707585207251,14.315836765198418,30.63011987245648,37.71403745012478,42.655618860034174,25.52682560922072,46.734037044604726,44.8937575380013,21.78588258330857,5.227734382929479,43.41357403736922,27.76689358105679,12.958673294817943,59.38269731197765
ZONE1_CORE_ROOF:Surface Outside Face Temperature [C](Hourly),0.9913454866167564,1.4690069954079987,-3.4514772527115216,-6.846002297991433,-6.968387145432682,-3.07248623082798,-4.562411860242069,-0.0727828330978055,3.2466745933943444,3.802624365828155,0.9859397707844294,0.0080538949686446,0.9821824118069294,5.1380129816339135,7.269573215118668,3.829143624165889,2.9326712071249688,5.280014941899139,3.1494430773665845,7.076928416669101,5.047227610968733,6.504452279231521,5.344167962683599,4.840041411981137,4.1506978789764455,6.922989528070704,2.120575495689223,6.866166972934676,6.733497079586745,2.1769832422303463
ZONE1_CORE_WALL_0:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),16.380412877154527,16.845275275525537,15.655223256557084,15.37274880123564,1.6770788600043236,-7.683625965426294,24.88326904376895,22.41703040265754,19.299480772876635,18.453774186756338,16.908114339839262,2.387818555174467,-13.398484087269862,21.83236459995781,17.499518810015275,16.30533191145499,14.820682347293626,16.294750665983813,0.4335141225416571,-16.497065908125975,18.529279118088592,16.047801582080336,14.68291071405792,14.801215330706183,15.466259832395007,2.085236255746065,-15.518646084723832,18.38262669064809,16.326941221625432,14.410152301130486
ZONE1_CORE_WALL_0:Surface Inside Face Temperature [C](Hourly),10.085039982293807,10.044841007535588,9.4705667393075,8.851764590411458,5.527494497043911,1.7973069074534962,8.391888177826077,9.313897604628862,9.860824009829567,10.25490995887574,9.87946093847954,6.895933117288611,3.002047907340653,9.953574884442798,10.680327327977604,10.421617818912337,10.09172386655313,10.607193913302927,7.3536369478697345,4.658233451386756,10.065591053288612,10.685190389306632,10.577952331975382,10.571215264103076,10.37842782476256,8.131274097322075,3.562717660565184,10.192785858440017,10.658128182460448,10.25343572376981
ZONE1_CORE_WALL_0:Surface Outside Face Temperature [C](Hourly),10.316873606621618,10.283253875954273,9.692136682290467,9.06933664413191,5.551230362147813,1.688559779471855,8.74406357723781,9.631168081502066,10.13397149449774,10.516088073513464,10.11876317447024,6.929728152495286,2.81241781988526,10.262570527642582,10.92799977067755,10.652388814811506,10.30148246844871,10.837815151774985,7.359772516672539,4.424748825026106,10.327837796783047,10.912316532656538,10.785761038144758,10.78069834736282,10.597323349474305,8.16078665493432,3.3430807079765343,10.452957015438251,10.88920501709113,10.457384052797956
ZONE1_CORE_WALL_1:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),16.547463224704558,17.015696023545583,15.8099248599403,15.52573375364675,1.6950335049091665,-7.757363718569434,25.134881129850868,22.64031579902854,19.48859588411621,18.637024698735548,17.07398554631561,2.4024554008693784,-13.52675987606596,22.05122795604878,17.67544540208564,16.465365701041353,14.962883463843598,16.45625198606803,0.4386617284201263,-16.656015286315675,18.710208931132225,16.208397794086235,14.828364668577905,14.948341287503132,15.61912414242522,2.105895846770731,-15.668082960664426,18.566004290310943,16.491686218762734,14.549977701262696
ZONE1_CORE_WALL_1:Surface Inside Face Temperature [C](Hourly),10.084662979896352,10.044465584049815,9.470165028304422,8.85136843618673,5.527323122584165,1.7973735301840603,8.391443116905792,9.313455392642762,9.860406589976623,10.254494120630987,9.879057893874863,6.895718976276117,3.00216288406603,9.953167425297869,10.679947355835258,10.421219357064455,10.091332224005974,10.606805926482574,7.35347558454595,4.658360435424951,10.06519353938556,10.68481272271489,10.57757903038316,10.570844109486664,10.37804504021459,8.131101976825521,3.562843842953232,10.19241179669346,10.657759850133685,10.25303570009499
ZONE1_CORE_WALL_1:Surface Outside Face Temperature [C](Hourly),10.316474856283277,10.282836890254549,9.691644798197338,9.068866999250066,5.551068689622202,1.6887013418855703,8.743555333645713,9.630621475207604,10.133420520794658,10.515578469755472,10.118245772593678,6.929374750992085,2.8126677605098824,10.26208103094927,10.927561029846323,10.651881136862634,10.300945869602964,10.837340033093623,7.3596207559830065,4.425027863282669,10.327303119628764,10.911874662956183,10.785308214663248,10.7802540350851,10.596851900565872,8.160603276274642,3.343351123061572,10.452501227508408,10.888790351621566,10.456864987189707
ZONE1_CORE_WALL_2:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),43.48396518930917,51.32018138678103,55.15085081285813,49.93139087673629,65.48385544574508,44.91202455902508,-27.349808763139748,-10.037345095675745,21.949785164453065,30.977248611976435,44.20818519666215,78.40412710660551,74.62929540580808,6.132832506418924,37.97004363220282,56.470620460465376,59.04431506855028,53.57580299544188,79.82976250813608,104.6868643093094,32.30844877369,48.392962361409495,61.87162765777913,64.66845509027665,54.99872744615981,78.92364687806597,87.91695118476714,27.12268097278559,46.97820274331249,63.1890780106902
ZONE1_CORE_WALL_2:Surface Inside Face Temperature [C](Hourly),10.259754629382623,10.246647285513632,9.696465548199935,9.05989791984938,5.85973708504408,2.069576691070405,8.21957091318311,9.244605997594514,9.929236060676908,10.36334203909018,10.05011677032176,7.278735353070985,3.4403058950177026,9.939343029732113,10.821485473470938,10.642114859011444,10.331484783840777,10.821295583688892,7.753051925367502,5.24733040223597,10.173438527952634,10.877248668885995,10.827769012852164,10.83363200267556,10.604346737709411,8.518951625874932,4.074537882422738,10.2734834870681,10.84241452131004,10.50966849634255
ZONE1_CORE_WALL_2:Surface Outside Face Temperature [C](Hourly),10.875187675224003,10.972987107710065,10.47702123001815,9.766582046666803,6.786536847553312,2.705221208513335,7.83248624790478,9.102546416838718,10.239893634808269,10.80176623481512,10.675799776649583,8.388397053462926,4.496542012874877,10.02614164095877,11.358879418608256,11.441349376821265,11.167145066983258,11.57955945123952,8.882890790689173,6.728974394014837,10.63070333691469,11.562159258196552,11.703444542781812,11.748891319823809,11.382749401823212,9.63596614319451,5.318835563491427,10.657353589295331,11.507301871775928,11.403990037046675
ZONE1_CORE_WALL_3:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),51.442635304068325,55.723788882179626,65.8779447291774,63.26385607346509,80.94462871677555,50.3878955850489,-17.46126468098007,-6.283939588090289,28.821363006551582,40.91019145586436,55.81169673600949,90.10982028048076,88.73630749770359,9.425485564518532,40.43259684864922,61.049891823276845,66.12784741887225,54.22253110348575,88.1606178813435,106.82093259939592,40.47114396592831,54.42895932760706,69.2193152810119,72.89137391772653,58.79075913025679,82.10251009344871,108.11814855625398,28.078416991153304,51.87411387529173,70.62472203390031
ZONE1_CORE_WALL_3:Surface Inside Face Temperature [C](Hourly),10.28676583799677,10.260946859400738,9.733223416007355,9.10703659708844,5.917654514163488,2.093449083106247,8.258136034195875,9.25996420497483,9.953986083721162,10.398230581630362,10.09124591507251,7.320865236640079,3.499453789272413,9.953705187188598,10.830006564047965,10.656389830892428,10.35438876769823,10.821439971412934,7.781289479027753,5.249443618601323,10.20087397217256,10.89721579756069,10.852043443657005,10.861033815718576,10.616744948557216,8.528511672071488,4.158500565168461,10.277514918654974,10.858595493860513,10.53411405275622
ZONE1_CORE_WALL_3:Surface Outside Face Temperature [C](Hourly),11.007420789196908,11.041576081061123,10.656101234442453,9.993293897902694,7.051600065611315,2.7993282865973903,8.013522849583826,9.171933097112015,10.35774179779449,10.97133753567637,10.873106629438071,8.58320507893326,4.7425522225360135,10.085745911762414,11.396422940981784,11.511631918562026,11.28076744897953,11.581038216630365,9.016323131590829,6.745887832910131,10.7678303519806,11.659705875999752,11.821730202142328,11.882162091964489,11.440339062692418,9.678677872832278,5.673117353579662,10.670862773152166,11.585294987041266,11.523489019843858
ZONE1_FRONTPERIMETER_FLOOR:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-96.53451154812537,-97.42186924005668,-90.55628147744888,-83.41975107422685,-41.28932902170366,4.352925320303952,-80.1374452137622,-90.24102463869164,-95.88585554882934,-100.19669088958226,-95.56287961212148,-57.115630990223934,-8.0542399841298,-97.4557954244326,-104.92796373266792,-101.65750776653398,-97.59403138914152,-103.80058594188807,-61.95645839361138,-26.197062817422548,-98.07613001470332,-104.65450527400937,-103.1621059852907,-103.08287177214838,-100.99681542631932,-71.22376397247918,-13.930279115297836,-99.51656798624091,-104.4214229175198,-99.32825957885382
ZONE1_FRONTPERIMETER_FLOOR:Surface Inside Face Temperature [C](Hourly),8.876080011716953,8.826825958471836,8.348437562877452,7.851170111385261,4.915557646973996,1.7352436547907129,7.622461792632184,8.32647073082927,8.719797813065366,9.0201732031472,8.697293120747725,6.01832109108106,2.599764524538927,8.829189906537671,9.3498443256766,9.121961697619328,8.838822072589165,9.271289586998984,6.355625883464376,3.863941199119136,8.872414300374361,9.330789969688048,9.22680083925923,9.22127986575893,9.07592520962362,7.001363961637818,3.0092020016503667,8.972782809813582,9.314548986626162,8.95966163796323
ZONE1_FRONTPERIMETER_FLOOR:Surface Outside Face Temperature [C](Hourly),2.1496362321308937,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738
ZONE1_FRONTPERIMETER_ROOF:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-27.84272006868737,-26.33006324708026,-39.06908500345156,-47.21705202020127,-36.90442762467576,-13.80413219016942,-39.63262350959833,-28.98853464316147,-20.65131077683309,-20.17045062699807,-27.26472375738612,-20.462776141300846,-5.212547769746185,-15.526164269543337,-11.168955259032538,-20.470435596295545,-22.01869911375041,-16.739969594604425,-12.4759811032179,7.904324647203954,-15.932948177637169,-13.35491718791477,-16.367206089388134,-17.844051103701094,-19.327117395067457,-3.828190700014302,-3.3973174625440365,-10.9638636751571,-12.623635122378133,-24.727655723877547
ZONE1_FRONTPERIMETER_ROOF:Surface Inside Face Temperature [C](Hourly),10.037894095870032,10.030025089220608,9.248453289603717,8.497180110134423,5.017390053074334,1.406875014908776,8.326583299113974,9.350291032330546,9.958056214526165,10.35982228957348,9.845829156801775,6.653505340318868,2.665824332953731,10.18744389383699,10.900993591981823,10.482538741038583,10.087278362613914,10.72404251911953,7.199717294751431,4.505230803897829,10.22538052423277,10.847417337851406,10.661952496613402,10.639730738759027,10.431081126088804,8.164407538700079,3.2188615514307912,10.431440810165508,10.833331510733856,10.214627234612228
ZONE1_FRONTPERIMETER_ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),22.07980364407395,30.400833383827585,39.98650555073328,41.23011576071191,42.25221276314912,17.917495740377177,35.55724846653441,6.461482506509429,22.60629959698152,25.33301803072422,37.36481255129694,37.54491481338654,26.73395190095076,10.538871037998424,8.21366062437862,38.6640008019414,42.89707585207251,14.315836765198418,30.63011987245648,37.71403745012478,42.655618860034174,25.52682560922072,46.734037044604726,44.8937575380013,21.78588258330857,5.227734382929479,43.41357403736922,27.76689358105679,12.958673294817943,59.38269731197765
ZONE1_FRONTPERIMETER_ROOF:Surface Outside Face Temperature [C](Hourly),0.9933466067712828,1.476855469237494,-3.442914285030397,-6.841007690425887,-6.970801021143639,-3.0773179386452085,-4.547846518296927,-0.0664677316352477,3.249596675644289,3.8075674049088906,0.9890404453365144,0.0062901935152301,0.9725581676380172,5.143858722811952,7.272822709441272,3.83283546432992,2.934630586419793,5.286159668918296,3.146966583514164,7.072905207279505,5.049653940103,6.509149294316437,5.345159727295582,4.84319335996915,4.152778191755021,6.920841805963182,2.1152625119073294,6.8698927491524415,6.7326162405398335,2.1819904829962127
ZONE1_FRONTPERIMETER_WALL_0:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-0.0078050249809346,0.3433672679444892,1.0562039896985478,0.2808455577476832,0.6964382553302025,0.446328393825727,-1.6568805708443957,-1.2130920138795886,-0.6866427427851617,0.5944466392453419,0.3354974860080695,1.8993863715680197,-0.7578156843184267,-2.056917812896712,-0.1664681259385965,1.1065856996967642,-0.9810860505306233,0.6607814128918422,0.3394849147061102,0.7953551545659466,-1.8485699627016,-0.2689947607473944,0.2716861882546624,0.6202460344252394,-0.329650408910954,1.508660665602676,0.585793709260406,-2.266138214048785,0.1606100473707302,1.5073223626695975
ZONE1_FRONTPERIMETER_WALL_0:Surface Inside Face Temperature [C](Hourly),10.326055103979035,10.294102692578496,9.697283936061105,9.07347451689636,5.525400753317082,1.653292613505452,8.787716158587715,9.663734862340457,10.15691626338891,10.53475948695932,10.131092149625944,6.905423461851072,2.7539945902287,10.295151267324185,10.943822704475226,10.662284089828916,10.306782194636286,10.847244594998484,7.329806621097897,4.353106129722598,10.34847199591597,10.922125061621278,10.79092885522344,10.785170416919508,10.60365398230507,8.136073065210073,3.274662440534872,10.475076548862935,10.900492867479832,10.460474480025292
ZONE1_FRONTPERIMETER_WALL_0:Surface Outside Face Temperature [C](Hourly),10.32596567140113,10.29803710919036,9.709386273443068,9.076692538912218,5.53338077499274,1.6584067930180388,8.768731068713455,9.64983484968142,10.149048481961165,10.541570854700671,10.13493639165312,6.927187264025289,2.745311285512552,10.271582417384742,10.941915257198849,10.674963717637944,10.295540583640625,10.854816048687868,7.333696552412237,4.362219574202,10.327290465093348,10.919042829987712,10.794041926130523,10.792277402730628,10.5998767380363,8.153359802003438,3.281374660120148,10.44911038182696,10.902333190939288,10.477745882097546
ZONE1_FRONTPERIMETER_WALL_1:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-0.0008754758995358,0.0462922502259461,0.1428588933665008,0.0368447152734828,0.0956862854042686,0.0602904946983011,-0.2250870661165874,-0.1634116983652527,-0.0920825928370668,0.079965769296181,0.0448379226779052,0.2576202178937872,-0.1019246021166197,-0.278622422569834,-0.0223767908003854,0.1489037093445498,-0.1319455447714105,0.0888109326034049,0.0474982152201746,0.1067364285499476,-0.2500694202002576,-0.0364838521311388,0.0367276161868456,0.083491003647585,-0.0442635088742697,0.2042572592392268,0.0792830334103118,-0.306618024929971,0.0214397194938551,0.2026642542241163
ZONE1_FRONTPERIMETER_WALL_1:Surface Inside Face Temperature [C](Hourly),10.396657358363688,10.364655503233704,9.769396844613366,9.145216522031978,5.565664877616762,1.6542176571896394,8.85891690559116,9.73410512219716,10.225390133000133,10.60460336886736,10.201544293484684,6.946338952823392,2.75408483230498,10.362523724209987,11.011170218158943,10.73193621079829,10.374374040215566,10.91582172506469,7.368451555386464,4.354851298250525,10.414960362026749,10.989718866240558,10.858803009362076,10.853462240171863,10.671832712018238,8.175481430033564,3.276410551010413,10.53956659103021,10.967612524389786,10.529975054747435
ZONE1_FRONTPERIMETER_WALL_1:Surface Outside Face Temperature [C](Hourly),10.396582848969707,10.368595311870513,9.781555179954228,9.14835227643464,5.57380847944687,1.6593488186814749,8.839760352112089,9.720197593022569,10.217553231730731,10.611409039945874,10.205360328223994,6.968264315157697,2.745410304154755,10.338810920846768,11.009265789810156,10.74460900413335,10.3631445105569,10.923380184150307,7.372494000453275,4.363935347978299,10.393677627731096,10.98661382392724,10.861928797777116,10.860567934443822,10.668065564089437,8.192865214795669,3.2831581162779835,10.513471157411756,10.96943720112553,10.547223263146623
ZONE1_FRONTPERIMETER_WALL_2:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-16.380412877154527,-16.845275275525537,-15.655223256557084,-15.37274880123564,-1.6770788600043236,7.683625965426294,-24.88326904376895,-22.41703040265754,-19.299480772876635,-18.453774186756338,-16.908114339839262,-2.387818555174467,13.398484087269862,-21.83236459995781,-17.499518810015275,-16.30533191145499,-14.820682347293626,-16.294750665983813,-0.4335141225416571,16.497065908125975,-18.529279118088592,-16.047801582080336,-14.68291071405792,-14.801215330706183,-15.466259832395007,-2.085236255746065,15.518646084723832,-18.38262669064809,-16.326941221625432,-14.410152301130486
ZONE1_FRONTPERIMETER_WALL_2:Surface Inside Face Temperature [C](Hourly),10.316873606621618,10.283253875954273,9.692136682290467,9.06933664413191,5.551230362147813,1.688559779471855,8.74406357723781,9.631168081502066,10.13397149449774,10.516088073513464,10.11876317447024,6.929728152495286,2.81241781988526,10.262570527642582,10.92799977067755,10.652388814811506,10.30148246844871,10.837815151774985,7.359772516672539,4.424748825026106,10.327837796783047,10.912316532656538,10.785761038144758,10.78069834736282,10.597323349474305,8.16078665493432,3.3430807079765343,10.452957015438251,10.88920501709113,10.457384052797956
