VariableName,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/08,01/09,01/10,01/11,01/12,01/13,01/14,01/15,01/16,01/17,01/18,01/19,01/20,01/21,01/22,01/23,01/24,01/25,01/26,01/27,01/28,01/29,01/30
ZONE1_REARPERIMETER_WALL_0 WINDOW:Surface Inside Face Temperature [C](Hourly),9.447751896155347,9.859674315053326,9.077019479456606,7.883828932907946,4.971749542651273,1.5018136287025452,5.835808204901298,7.541510949348672,9.29948244365942,9.81984468245136,9.534041591234798,7.645651548882114,4.194357679081024,9.313797266439986,10.786708003486202,10.605245659910262,10.18943694327587,10.69221942881154,8.132358757651353,7.140903194715733,9.918750799352424,10.76217640900366,10.92721357788493,10.943887013390343,10.242302288820738,9.26461267358262,4.882231816979531,10.27285902665938,10.870270476449384,10.42081764048289
ZONE1_REARPERIMETER_WALL_0 WINDOW:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),29.05731257320625,65.83246217034973,94.10850451530682,97.8041217136558,98.9544389635932,14.89836003434344,75.60387717294695,3.3588846954280136,25.65970757987552,32.177158265248806,79.52982568376727,82.77505555839879,39.32771348192098,17.133210304201295,8.88704543028954,90.89988242520856,97.4970352419264,13.888013190638093,43.01292453648128,87.31982515885683,66.19037197802854,17.581854729716774,88.99666773858338,79.92226159999355,15.864708760358043,2.8917135254473174,49.65999547485743,59.79027420735193,9.852805823315911,116.56795808346044
ZONE1_REARPERIMETER_WALL_0 WINDOW:Surface Outside Face Temperature [C](Hourly),2.607191519068668,4.535356836434299,2.6346009035812266,-0.6529728285978732,-3.203023554648796,-2.9697638248288007,-2.6646229051554005,0.2921656542200477,4.659564959403812,4.973462598655659,3.9481056102219863,4.44384871340321,3.2709415699566318,5.739524379727509,7.624458667800229,6.257134197753341,5.366273181984482,6.1703974904495,4.627661278259731,8.509098171345038,6.272121731383727,6.621016097289612,6.648325470928209,6.695583477724701,4.510120010043313,7.2773756666418175,3.4291937183589263,8.126250893158437,7.505313738436435,5.682418216230968
ZONE1_REARPERIMETER_WALL_0:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-59.7899348071813,-69.6863379856722,-51.87787519983032,-35.97211118949159,71.49496615466727,144.325666263255,-179.05199942464412,-137.9543749595371,-145.69274952474998,-121.67789791060056,-91.73748122120536,24.18724059512793,112.64174832214636,-178.87712779743296,-117.9191075081493,-79.04179326130065,-64.05684671636782,-59.717464501385656,49.026304227807294,75.82820169169612,-139.2184296863133,-82.46385851577715,-67.4096851259877,-56.40451134445991,-41.2756895811736,41.48985658410021,134.88390549784785,-167.97613675175947,-93.28302115173192,-58.60709593319882
ZONE1_REARPERIMETER_WALL_0:Surface Inside Face Temperature [C](Hourly),11.057677345977377,11.117273319804042,10.738149689446669,10.126619251152356,7.612176655896111,3.6365957423558073,7.386837577824724,8.838671020352315,9.992907733926764,10.668138634578185,10.721565836957067,8.956635436303811,5.307228363414719,9.565574822910731,11.222360198888923,11.533145964941646,11.343610790805576,11.73857334756387,9.541795390776956,7.416747536098586,10.403950072028596,11.602652812999338,11.846637461812746,11.942586132728051,11.639284507650755,10.222179453982289,6.273797623053494,10.27311399159312,11.497074986247966,11.607026286474394
ZONE1_REARPERIMETER_WALL_0:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),29.057520222900777,65.83294544391298,94.10920241573449,97.80484716250858,98.95517282619404,14.898459819599596,75.60443269216286,3.3589050828846823,25.659888134529268,32.177388550847205,79.53041206753406,82.7756660557419,39.327997408180295,17.13333185732521,8.887106383987348,90.90055065638212,97.49775234139756,13.888107235341096,43.013233249347394,87.32046518739871,66.19085254774343,17.581970739503664,88.99731859322712,79.9228452412029,15.864813055524865,2.8917313030802174,49.66034792830407,59.79070867165334,9.852872398890774,116.5688089068113
ZONE1_REARPERIMETER_WALL_0:Surface Outside Face Temperature [C](Hourly),2.7768629096909225,5.667245871187613,5.166471934228189,2.0240430479301303,-1.5846520610968942,-2.388089872070203,-0.1949492718531361,0.029956988217012,4.639269603675685,5.265543369083535,5.131222402014132,6.254486129572721,4.451085612819276,5.869914062729758,7.54570658866034,7.535769815776327,6.367977222792878,6.362657418136441,5.182031517251046,9.632321709393816,7.064689317898583,6.8147469210441685,7.461887462859043,7.591754683376805,4.804771437329067,7.215303915489081,4.39107138850013,8.807028835123921,7.54741059029072,8.383523135768842
ZONE1_REARPERIMETER_WALL_1:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),0.0100483616122296,0.0300834470137575,0.1130831933992192,0.0972762372489935,0.2103151218956687,0.2399064414302406,-0.3694666661455941,-0.20631668437541,-0.1404974255352575,0.0548564004916134,0.0229464195201187,0.2679019787205696,0.0883313614168696,-0.4459948492759455,-0.0703921337424563,0.1210915946508518,-0.136864222418466,0.0727567296207519,0.1351369614123582,0.1918925722115076,-0.3735626464404591,-0.0584556522966586,0.0136767065800237,0.0661326797220644,-0.0201122583281788,0.2707973230668456,0.2263630879963564,-0.4775030529390302,-0.0185513528203002,0.1630760646453848
ZONE1_REARPERIMETER_WALL_1:Surface Inside Face Temperature [C](Hourly),11.134223559448714,11.253977419128118,10.775579122607189,10.05436404274745,7.105391653175967,2.9014405461847708,7.843615314168567,9.182787715018405,10.42335077859318,11.013477210884526,10.932819520963989,8.74198211932764,4.810923728183709,10.152341605748186,11.592525099717577,11.73435148153475,11.470840168800123,11.865939290215048,9.238721534069525,7.160426895954084,10.843225397832065,11.829578249272972,12.012087354023768,12.067583504154848,11.676059128119483,9.989498065303106,5.683436335890401,10.850599058430944,11.770664260406091,11.719102688715092
ZONE1_REARPERIMETER_WALL_1:Surface Outside Face Temperature [C](Hourly),11.135078748420357,11.256537740214071,10.785203328383693,10.062642961093376,7.123291006299902,2.9218583367514275,7.812171002103628,9.165228658134104,10.41139342141414,11.018145891265936,10.934772428877684,8.764782534611614,4.818441372258313,10.114384186297354,11.586534214955478,11.74465726075528,11.459192023745125,11.872131419358622,9.250222676596096,7.17675835553205,10.811432487924868,11.824603246272156,12.013251341655478,12.073211878266552,11.6743474280254,10.012544895540042,5.702701488152165,10.80996006069614,11.769085404772392,11.73298165300848
ZONE1_REARPERIMETER_WALL_2:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-43.48396518930917,-51.32018138678103,-55.15085081285813,-49.93139087673629,-65.48385544574508,-44.91202455902508,27.349808763139748,10.037345095675745,-21.949785164453065,-30.977248611976435,-44.20818519666215,-78.40412710660551,-74.62929540580808,-6.132832506418924,-37.97004363220282,-56.470620460465376,-59.04431506855028,-53.57580299544188,-79.82976250813608,-104.6868643093094,-32.30844877369,-48.392962361409495,-61.87162765777913,-64.66845509027665,-54.99872744615981,-78.92364687806597,-87.91695118476714,-27.12268097278559,-46.97820274331249,-63.1890780106902
ZONE1_REARPERIMETER_WALL_2:Surface Inside Face Temperature [C](Hourly),10.875187675224003,10.972987107710065,10.47702123001815,9.766582046666803,6.786536847553312,2.705221208513335,7.83248624790478,9.102546416838718,10.239893634808269,10.80176623481512,10.675799776649583,8.388397053462926,4.496542012874877,10.02614164095877,11.358879418608256,11.441349376821265,11.167145066983258,11.57955945123952,8.882890790689173,6.728974394014837,10.63070333691469,11.562159258196552,11.703444542781812,11.748891319823809,11.382749401823212,9.63596614319451,5.318835563491427,10.657353589295331,11.507301871775928,11.403990037046675
ZONE1_REARPERIMETER_WALL_2:Surface Outside Face Temperature [C](Hourly),10.259754629382623,10.246647285513632,9.696465548199935,9.05989791984938,5.85973708504408,2.069576691070405,8.21957091318311,9.244605997594514,9.929236060676908,10.36334203909018,10.05011677032176,7.278735353070985,3.4403058950177026,9.939343029732113,10.821485473470938,10.642114859011444,10.331484783840777,10.821295583688892,7.753051925367502,5.24733040223597,10.173438527952634,10.877248668885995,10.827769012852164,10.83363200267556,10.604346737709411,8.518951625874932,4.074537882422738,10.2734834870681,10.84241452131004,10.50966849634255
ZONE1_REARPERIMETER_WALL_3:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),0.0100484013543007,0.0300835683269022,0.1130836483926627,0.0972766283175627,0.210315966821436,0.2399074054945001,-0.3694681508998944,-0.2063175137117125,-0.1404979901723952,0.0548566206670107,0.0229465122006253,0.2679030554207037,0.0883317162507241,-0.4459966417182765,-0.0703924167690872,0.1210920818334845,-0.1368647728147339,0.072757022446006,0.1351375040459171,0.1918933433813054,-0.3735641477371805,-0.0584558872634235,0.0136767618287558,0.0661329459450508,-0.0201123399057627,0.2707984116668062,0.2263639975255575,-0.4775049721661442,-0.0185514274516997,0.1630767206855487
ZONE1_REARPERIMETER_WALL_3:Surface Inside Face Temperature [C](Hourly),11.13422351778164,11.253977379036844,10.775579080973475,10.054363999309036,7.105391626716288,2.9014405444220834,7.843615269668522,9.18278767236471,10.423350736820616,11.013477169880042,10.93281948014412,8.741982094342116,4.810923723824789,10.152341564488925,11.592525060083872,11.734351442685238,11.470840130373938,11.865939251144978,9.238721511625826,7.160426887617252,10.843225358469205,11.829578210641804,12.012087316705951,12.067583466429364,11.676059089064472,9.98949804303737,5.683436330838106,10.85059901943177,11.770664221536729,11.719102650443274
ZONE1_REARPERIMETER_WALL_3:Surface Outside Face Temperature [C](Hourly),11.135078706698186,11.25653770015621,10.785203286788722,10.062642917660613,7.123290979803069,2.9218583349682743,7.812170957630663,9.165228615476517,10.41139337964947,11.018145850234207,10.934772388095883,8.764782509614792,4.818441367881152,10.11438414505813,11.586534175314524,11.744657221944458,11.459191985295954,11.872131380320836,9.250222654105595,7.176758347183046,10.811432448582394,11.82460320764064,12.013251304361082,12.07321184057532,11.674347388907725,10.012544873285302,5.702701483071103,10.809960021705308,11.769085365897569,11.73298161478393
ZONE1_RIGHTPERIMETER_FLOOR:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-97.4207956008745,-98.31607002187693,-91.38628511805616,-84.18418974049025,-41.669140948442966,4.3907461468779685,-80.87075763756843,-91.0669972371154,-96.7638244716339,-101.11512841982469,-96.4385377978817,-57.63861841100552,-8.132563307738247,-98.34899565958963,-105.89094583257548,-102.58949219325972,-98.48810510343992,-104.75275285521464,-62.52692438565492,-26.443324672737518,-98.974474643485,-105.61499648129464,-104.10871786181224,-104.02888728076158,-101.92321428400189,-71.8792087383199,-14.063204575859457,-100.42924218046149,-105.38010076581295,-100.23871449717494
ZONE1_RIGHTPERIMETER_FLOOR:Surface Inside Face Temperature [C](Hourly),8.875872153043128,8.82660030173502,8.34814631399263,7.850891160864065,4.915519440682405,1.735401015423636,7.622121462416062,8.326101681728547,8.71942842212016,9.019856033479815,8.696969614469378,6.018102028767143,2.600049403714803,8.828873590571725,9.349593379959405,9.121650712041047,8.83847814093895,9.271008982839312,6.35560593680135,3.86428154299128,8.872058612653548,9.330540975105908,9.226542795920706,9.2210310433371,9.075648804759147,7.001316850651821,3.0095193950615298,8.972500305861198,9.31432304145636,8.959345679691847
ZONE1_RIGHTPERIMETER_FLOOR:Surface Outside Face Temperature [C](Hourly),2.1496362321308937,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738,2.03855183933738
ZONE1_RIGHTPERIMETER_ROOF:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-28.098530358485338,-26.5718899871129,-39.42806696892546,-47.65115158763459,-37.24434691476572,-13.931911847851344,-39.996653596892,-29.25434733708549,-20.84026982597732,-20.355164129700835,-27.5147889007578,-20.650522256600905,-5.261584881130843,-15.668102915285289,-11.270965161366467,-20.657918661907807,-22.22033473203527,-16.893202426654238,-12.590853220565547,7.975978866727566,-16.07845622808011,-13.477050185420737,-16.517067878787064,-18.007559675082028,-19.504175711987237,-3.8632387456805497,-3.429752500738551,-11.063868944780856,-12.739111624193114,-24.95435232449121
ZONE1_RIGHTPERIMETER_ROOF:Surface Inside Face Temperature [C](Hourly),10.037671469475152,10.02977678561684,9.248140899401315,8.496892594614087,5.017373179135007,1.4070767216711415,8.326226151758455,9.34988501444195,9.957638129326966,10.359460122650416,9.845468091459768,6.65325196084859,2.6661618206170328,10.187083142852911,10.900698527252038,10.482180044035532,10.086885983064798,10.723716354068284,7.199695800657416,4.50560899165767,10.224971619429567,10.847129101795526,10.66165360939783,10.639442466299151,10.430765442147877,8.164339160435864,3.2192337270239717,10.431111215845936,10.83306471084497,10.214263142844668
ZONE1_RIGHTPERIMETER_ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),22.07980364407395,30.400833383827585,39.98650555073328,41.23011576071191,42.25221276314912,17.917495740377177,35.55724846653441,6.461482506509429,22.60629959698152,25.33301803072422,37.36481255129694,37.54491481338654,26.73395190095076,10.538871037998424,8.21366062437862,38.6640008019414,42.89707585207251,14.315836765198418,30.63011987245648,37.71403745012478,42.655618860034174,25.52682560922072,46.734037044604726,44.8937575380013,21.78588258330857,5.227734382929479,43.41357403736922,27.76689358105679,12.958673294817943,59.38269731197765
ZONE1_RIGHTPERIMETER_ROOF:Surface Outside Face Temperature [C](Hourly),0.9933435790194908,1.4768424276108076,-3.442927323891658,-6.841014186201825,-6.970801336237758,-3.0773136462699355,-4.547858187745906,-0.0664761319330464,3.249592148737518,3.807559496379375,0.989034339223548,0.0062817451465744,0.9725679464434388,5.143849266229507,7.272811116033144,3.832829080516713,2.934626039636196,5.286148626603044,3.1469640921107582,7.072909387717162,5.049653613689772,6.509149167686192,5.345155707949725,4.8431865009331245,4.152780148194477,6.92084359361181,2.115268295236818,6.869883735369913,6.732611730124435,2.181980249853561
ZONE1_RIGHTPERIMETER_WALL_0:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-0.007882633755044,0.3462006373771065,1.064966353701197,0.283376959358345,0.7018326826330981,0.4502366705834391,-1.6703480441643304,-1.223217636177149,-0.6924822115279596,0.5993985179290107,0.3382547488026131,1.9147967609121883,-0.7639607310164692,-2.0737732182292263,-0.1679277121874136,1.11578263784151,-0.9892609985525596,0.6663349077368181,0.3418857315425591,0.8021328447449815,-1.8637334807635175,-0.2712754377949563,0.2739579932080076,0.6254001405785878,-0.3323720385026346,1.5209099718031611,0.590778125569905,-2.2847781489345245,0.1619339932355371,1.5197694513352336
ZONE1_RIGHTPERIMETER_WALL_0:Surface Inside Face Temperature [C](Hourly),10.325784886247074,10.293809688763506,9.696918320769592,9.07313004624797,5.525357635463028,1.6534961226146916,8.787293659212546,9.663276124314027,10.156452999818004,10.534354603102662,10.130682985429244,6.905154800032446,2.7543462783883883,10.294748730441071,10.943493581704884,10.66188727389701,10.306350809025584,10.846884372662624,7.329772695073184,4.353512056629191,10.348023928117152,10.921799547958718,10.79059404350128,10.784847788992352,10.603301258494554,8.135999641018037,3.275050981124868,10.4747128886524,10.900193946391886,10.460073353112472
ZONE1_RIGHTPERIMETER_WALL_0:Surface Outside Face Temperature [C](Hourly),10.325695310882177,10.29774378609516,9.709020208629006,9.076350238296458,5.533333005193517,1.658612447349892,8.768312435396021,9.649375926801472,10.148583885418825,10.54116594847697,10.13452678859138,6.926913849596404,2.745664908255307,10.271183130602497,10.941585312646136,10.674566619410331,10.295109209113464,10.854456358671593,7.333657759394215,4.3626272006914615,10.32684514297934,10.918716873172045,10.793707201865836,10.791954607289703,10.59952430429916,8.153282705275474,3.281764367515521,10.448749506010357,10.902034105022208,10.47734345691275
ZONE1_RIGHTPERIMETER_WALL_1:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-0.0008773405702,0.0462885920892461,0.1428535657077088,0.0368706781188352,0.0956318251021784,0.0603161559358904,-0.2250419592348264,-0.1634146953313874,-0.092098493848479,0.079965830615349,0.0448325971458138,0.2575628638382849,-0.1019000815291287,-0.2785846594357037,-0.0223866369143837,0.1489007305184682,-0.1319455728066696,0.0888177525154582,0.0474399932433931,0.1067570161671881,-0.2500373605206635,-0.0364894550766332,0.0367289991954229,0.0834896228799177,-0.0442604025539498,0.204214033942383,0.0792972160188955,-0.3065858613660053,0.0214378680121451,0.2026488675248969
ZONE1_RIGHTPERIMETER_WALL_1:Surface Inside Face Temperature [C](Hourly),10.396429347480623,10.364403696523532,9.769074237199067,9.144914655196487,5.5656439746130415,1.654422973194211,8.85853950562857,9.733688131257402,10.224965134844192,10.604239634943376,10.201174194068477,6.946090224112896,2.754438962286178,10.36216217835946,11.010881312195266,10.73157891148148,10.37397904460196,10.915503886954356,7.368440181864891,4.355260737869488,10.41454942542296,10.98943255643124,10.858506371584417,10.853180112686758,10.671519391926566,8.175431534320488,3.276801809564533,10.539241310121126,10.967354251359913,10.529614103450491
ZONE1_RIGHTPERIMETER_WALL_1:Surface Outside Face Temperature [C](Hourly),10.396354679689678,10.368343177991424,9.781232070248802,9.148052606613932,5.57378290875916,1.659556298011392,8.839386868058712,9.71978040292126,10.217126911788334,10.61104528388527,10.204989760229422,6.968010617089043,2.745766555875825,10.338452684215186,11.00897605352845,10.744251400359571,10.362749557694244,10.92306289608084,7.372477655587553,4.364346503233608,10.393269505174937,10.986327049748928,10.861632265139049,10.860285660884523,10.667752523509256,8.192811570434982,3.2835505547490875,10.51314871873616,10.969178763187408,10.546860933005492
ZONE1_RIGHTPERIMETER_WALL_2:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-16.547463224704558,-17.015696023545583,-15.8099248599403,-15.52573375364675,-1.6950335049091665,7.757363718569434,-25.134881129850868,-22.64031579902854,-19.48859588411621,-18.637024698735548,-17.07398554631561,-2.4024554008693784,13.52675987606596,-22.05122795604878,-17.67544540208564,-16.465365701041353,-14.962883463843598,-16.45625198606803,-0.4386617284201263,16.656015286315675,-18.710208931132225,-16.208397794086235,-14.828364668577905,-14.948341287503132,-15.61912414242522,-2.105895846770731,15.668082960664426,-18.566004290310943,-16.491686218762734,-14.549977701262696
ZONE1_RIGHTPERIMETER_WALL_2:Surface Inside Face Temperature [C](Hourly),10.316474856283277,10.282836890254549,9.691644798197338,9.068866999250066,5.551068689622202,1.6887013418855703,8.743555333645713,9.630621475207604,10.133420520794658,10.515578469755472,10.118245772593678,6.929374750992085,2.8126677605098824,10.26208103094927,10.927561029846323,10.651881136862634,10.300945869602964,10.837340033093623,7.3596207559830065,4.425027863282669,10.327303119628764,10.911874662956183,10.785308214663248,10.7802540350851,10.596851900565872,8.160603276274642,3.343351123061572,10.452501227508408,10.888790351621566,10.456864987189707
ZONE1_RIGHTPERIMETER_WALL_2:Surface Outside Face Temperature [C](Hourly),10.084662979896352,10.044465584049815,9.470165028304422,8.85136843618673,5.527323122584165,1.7973735301840603,8.391443116905792,9.313455392642762,9.860406589976623,10.254494120630987,9.879057893874863,6.895718976276117,3.00216288406603,9.953167425297869,10.679947355835258,10.421219357064455,10.091332224005974,10.606805926482574,7.35347558454595,4.658360435424951,10.06519353938556,10.68481272271489,10.57757903038316,10.570844109486664,10.37804504021459,8.131101976825521,3.562843842953232,10.19241179669346,10.657759850133685,10.25303570009499
ZONE1_RIGHTPERIMETER_WALL_3:Surface Inside Face Conduction Heat Transfer Rate [W](Hourly),-0.0008773369828749,0.0462884060425861,0.1428529917506518,0.0368705296314407,0.0956314411846291,0.060315913561615,-0.2250410552157452,-0.1634140385065744,-0.0920981235838008,0.0799655091920709,0.044832416842002,0.2575618290545244,-0.1018996718926983,-0.2785835401278896,-0.0223865469078122,0.1489001320033483,-0.1319450424432716,0.0888173954930175,0.0474398030208964,0.1067565869692673,-0.2500363558212404,-0.0364893084705126,0.0367288515926972,0.0834892873097625,-0.0442602246372292,0.2042132134143474,0.0792968974037955,-0.3065846294485726,0.0214377817962866,0.2026480529230155
ZONE1_RIGHTPERIMETER_WALL_3:Surface Inside Face Temperature [C](Hourly),10.396429366130173,10.364403715172816,9.7690742560649,9.14491467383816,5.565643985170698,1.6544229735072224,8.858539523984836,9.733688149588184,10.224965152727089,10.604239653169488,10.201174212708816,6.946090234755111,2.754438962398878,10.362162195927036,11.010881329797453,10.731578929689372,10.373979062265114,10.915503904813578,7.368440191953084,4.355260738445242,10.41454944277142,10.989432574127948,10.858506389323304,10.853180130522205,10.671519409713513,8.175431544555751,3.27680181013989,10.539241326932885,10.96735426884013,10.529614121590376
ZONE1_RIGHTPERIMETER_WALL_3:Surface Outside Face Temperature [C](Hourly),10.396354698344409,10.368343196641538,9.781232089135145,9.148052625231246,5.573782919357103,1.6595562983299983,8.839386886369512,9.719780421250476,10.217126929677695,10.611045302111243,10.20498977886127,6.968010627772695,2.7457665559928124,10.33845270174364,11.00897607113266,10.744251418566568,10.362749575358242,10.923062913938308,7.372477665715064,4.364346503801749,10.393269522495943,10.986327067440294,10.861632282880402,10.860285678721274,10.66775254129727,8.192811580696423,3.2835505553345747,10.513148735513836,10.96917878066366,10.546860951140497
